reference,whisper_small_prediction_3,whisper_large_v3_prediction_3,whisper_small_prediction_20,whisper_large_v3_prediction_20,whisper_small_process_time_3,whisper_large_v3_process_time_3,whisper_small_process_time_20,whisper_large_v3_process_time_20
cheese kalau aku makan cheese,cheese kalau aku makan cheese,cis kalau aku makan cis,cheese kalau aku makan cheese,cheese kalau aku makan cheese,1.038583755493164,1.8173017501831048,1.2239153385162354,1.99564790725708
pening kepala,pening kepala,pening kepala,pening kepala,pening kepala,0.7735950946807861,1.5884592533111572,0.97367262840271,1.5123157501220703
sushi,sushi,cuci,sushi,sushi,0.5391483306884766,1.1609163284301758,0.7795002460479736,1.0931203365325928
kenapa,kenapa,kenapa,kenapa,kenapa,0.5673363208770752,1.4849920272827148,0.7839038372039795,1.1836142539978027
ah lepas tu,ah lepas tu,ah lepas tu,ah lepas tu,ah lepas tu,1.0700786113739014,2.077598810195923,0.8577179908752441,1.992215633392334
ah,ah,ah,ah,ah,0.4316127300262451,0.9503121376037598,0.4247908592224121,1.1999914646148682
makanan lain,makanan lain,makanan lain,makanan lain,makanan lain,0.654210090637207,1.3669860363006592,0.6673605442047119,1.384632587432861
hm kalau aku aku kalau makanan luar negara,hm kalau aku aku kalau makanan luar negara,hmm kalau aku aku kalau makanan luar negara,hm kalau aku aku kalau makanan luar negara,hm kalau aku aku kalau makanan luar negara,1.5730185508728027,3.132842779159546,1.5310940742492676,3.0235495567321777
aku selalu makan,aku selalu makan,aku selalu makan,aku selalu makan,aku selalu makan,0.8030331134796143,1.9395184516906736,0.7450740337371826,1.53900408744812
ah ori ori onigiri itu,ah ori ori ori giri gitu,ah Ori Ori Ori Geri tu,ah ori ori onigiri itu,ah ori ori ori gary gitu,2.026294469833374,2.345028877258301,1.8097658157348635,2.8386266231536865
onigiri yang ah dia dia pulut segi tiga pulut segi tiga dalam tu ada lah ah kalau kat luar,oligiri yang ah dia dia pulut segi tiga pulut segi tiga dalam tu ada lah ah kalau kat luar,oligari yang ah dia dia pulut segi tiga pulut segi tiga dalam tu adalah ah kalau kat luar,onigiri yang ah dia dia pulut segi tiga pulut segi tiga dalam tu ada lah ah kalau kat luar,oligari yang ah dia dia pulut segi tiga pulut segi tiga dalam tu ada lah ah kalau kat luar,3.6078598499298096,7.698063373565674,3.583715438842773,7.769144773483276
ada yang,ada yang,ada yang,ada yang,ada yang,0.8027315139770508,1.2185299396514893,0.5661754608154297,1.157317876815796
letak lobster,letak lobster,letak lobster,letak lobster,letak lobster,0.6583929061889648,1.3667571544647217,0.8850381374359131,1.3080224990844729
ah letak ayam letak tuna,ah letak ayam letak tuna,kalau tak ayah kalau tak tunang,ah letak ayam letak tuna,ah letak ayam letak tuna,1.2508070468902588,2.680695056915283,1.621194839477539,2.387254238128662
memang sedap,bagi sedap,biasa sedap,spend sedap,lagi sedap,0.7806558609008789,1.806912183761597,1.088951826095581,1.5393569469451904
ah dia onigiri tu ada dalam bentuk segi tiga je,ah dia onigiri tu ada dalam betul segi tiga je,ha dia hari-hari tu ada dalam betul segi tiga je,ah dia onigiri tu ada dalam bentuk segi tiga je,ha dia hari-hari tu ada dalam bentuk segi tiga je,2.6067757606506348,4.884819030761719,2.1415717601776123,5.212098836898804
sebenarnya kat Malaysia ni ada banyak lagi makanan yang sedap,sebenarnya kat Malaysia ni ada banyak lagi makanan yang sedap,punya kat Malaysia ni ada banyak lagi makanan sedap,sebenarnya kat Malaysia ni ada banyak lagi makanan yang sedap,sebenarnya kat Malaysia ni ada banyak lagi makanan sedap,1.966658115386963,3.391900062561035,1.9035487174987795,3.5285966396331787
ah contoh dia macam,ah contoh dia macam,ah contoh dia macam,ah contoh dia macam,ah contoh dia macam,0.9181849956512452,2.1771764755249023,0.8828620910644531,1.7634360790252686
ah,ah,ah,ah,ah,0.5741660594940186,1.358100652694702,0.4297173023223877,0.8931019306182861
contohnya,santanya,jantanya,contohnya,contohnya,0.7484729290008545,1.3703646659851074,0.6695730686187744,1.3154253959655762
em,um,um,um,um,0.4386107921600342,0.925361156463623,0.4330790042877197,0.8988747596740723
nasi goreng pataya,nasi goreng pataya,nasik korang patah aya,nasi goreng pataya,nasi goreng pataya,1.1177349090576172,2.48958683013916,1.056865692138672,2.5683162212371826
ah ah di-dia balut dengan telur,ha ah di-dia balut dengan telur,ah ah dia balut dengan telur,ah ah di-dia balut dengan telur,ha ah dia balut dengan telur,1.5877554416656494,2.81167984008789,1.5074238777160645,3.2292771339416504
dengan te- dengan dengan bat- telur dadar,dengan te- dengan dengan bat- telur dadar,dengan dengan lebat telur dadah,dengan te- dengan dengan bat- telur dadar,dengar tak dengan dengan bat telur dadah,2.446096420288086,2.758573055267334,1.7544686794281006,3.0785510540008545
ha ah dia letak sos,ha ah dia letak sos,ha dia letak sos,ha ah dia letak sos,ha dia letak sos,1.019131422042847,1.811265230178833,1.2453694343566897,1.7764976024627686
kalau letak sos tu macam macam lah dia letak ada buat macam bentuk corak,kalau letak sos- macam macam lah dia letak ada buat macam bentuk corak,kalau tak macam-macam lah dia tak ada buat macam bentuk corak,kalau letak sos tu macam macam lah dia letak ada buat macam bentuk corak,kalau letak sos macam-macam lah dia letak ada buat macam bentuk corak,2.513046979904175,5.424750804901123,3.132272958755493,5.004849195480347
bentuk macam macam lah,bentuk macam macam lah,untuk macam-macam lah,bentuk macam macam lah,untuk macam macam lah,1.167485237121582,2.274476289749145,1.0270206928253174,2.3970181941986084
em,um,em,em,em,0.4369113445281982,0.9423174858093262,0.4394853115081787,1.2791430950164795
makanan paling famous la eh aku nak makan,makanan paling famous la eh aku nak makan,makanan paling famous lah eh aku nak makan,makanan paling famous la eh aku nak makan,makanan paling famous la eh aku nak makan,1.3367526531219482,2.683302402496338,1.383371353149414,2.572096109390259
aku nak makan,aku nak makan,aku nak makan,aku nak makan,aku nak makan,0.7187669277191162,1.6126384735107422,0.6314363479614258,1.376389741897583
mi rebus,mi rebus,mi rebus,mi rebus,mi rebus,0.8602943420410156,1.9092748165130613,0.6353855133056641,1.295759201049805
ha ah,ha ah,ah ah,ha ah,ha ah,0.6836926937103271,1.1569273471832275,0.5107190608978271,1.101085186004639
ah ah,ha ah,ah ah,ah ah,ha ah,0.5325686931610107,1.1488091945648191,0.5541172027587891,1.081129789352417
betul,tu,tu,ter,betul,0.4262936115264892,0.924152135848999,0.4104986190795898,1.109001398086548
sedap ah ada yang mi rebus letak daging,sedap ah ada yang mi rebus letak daging,sedap ah ada yang mie rebus letak daging,sedap ah ada yang mi rebus letak daging,sedap ah ada yang mi rebus letak daging,1.6883752346038818,3.3572041988372803,1.6274166107177734,3.957462787628174
letak daging hm,letak daging hm,letak daki,letak daging hm,letak daging hm,1.0818605422973633,2.1636831760406494,0.8904557228088379,2.195537567138672
ha so macam ada sesetengah orang kan ada alergic dengan udang so dia orang tak boleh makan oh ah ada orang orang buat,ha tu macam ada sesetengah orang kan ada alergic dengan udang so dia orang tak boleh makan oh ah ada orang orang buat,ha cuma macam ada sesetengah orang kan ada allergic dengan udang so dia orang tak boleh makan so ha ada orang orang buat,ha so macam ada sesetengah orang kan ada alergic dengan udang so dia orang tak boleh makan oh ah ada orang orang buat,ha cuma macam ada sesetengah orang kan ada alergi dengan udang so dia orang tak boleh makan oh ah ada orang orang buat,4.075372219085693,6.794977188110352,4.856415271759033,6.933027982711792
mi rebus daging,mi rebus daging,mirabu steking,mi rebus daging,mi rebus daging,1.1647334098815918,2.592665195465088,0.9235198497772216,1.7937586307525637
rasa dia pun lebih kurang juga sedap juga,rasa dia pun lebih kurang juga sedap juga,rasa dia pun lebih kurang juga sedap juga,rasa dia pun lebih kurang juga sedap juga,rasa dia pun lebih kurang juga sedap juga,1.6566479206085205,3.139028549194336,1.5720958709716797,4.034103870391846
nasi ayam makan apa tu,nasi ayam makan apa tu,pasal ayam bukan apa tu,nasi ayam makan apa tu,nasi ayam bukan apa tu,1.146341323852539,2.2478299140930176,1.0850634574890137,2.2438039779663086
hm,hm,hmm,hm,hm,0.4441323280334472,0.9607436656951904,0.4101631641387939,0.9001858234405518
oh,ah,ah,ah,ah,0.4231700897216797,1.178891897201538,0.4206006526947021,0.8750429153442383
ha weh ah aku dah nak kena pergi bye,ha weh ah aku dah nak kena pergi bye,ah wait ah aku dah nak kena pergi bye,ha weh ah aku dah nak kena pergi bye,ha weh ah aku dah nak kena pergi bye,2.207430124282837,3.068930149078369,1.4799308776855469,3.0306143760681152
bye mak,bye mak,mari muah,bye mak,bye ma,0.579796314239502,1.5923199653625488,0.5151386260986328,1.1092119216918943
hai,hai,hai,hai,hai,0.4369654655456543,0.9364867210388184,0.4187269210815429,0.8676464557647705
um bila je,um bila je,um dulu je,um bila je,um dulu saja,0.7696743011474609,1.365412712097168,0.7722353935241699,1.3872575759887695
je,ya,ya,ya,ya,0.4248440265655517,0.9293687343597412,0.4109201431274414,1.0991976261138916
um tahu,um tahu,hmm tahu,um tahu,em aku tahu,0.5993742942810059,1.4637930393218994,0.5264286994934082,1.8196887969970703
ah,ah,ah,ah,ah,0.573033332824707,1.2993738651275637,0.411024808883667,0.9207916259765624
hm,hm,um,hm,um,0.530717134475708,0.9638476371765136,0.4222428798675537,0.9007184505462646
tak ada lagi,tak ada lagi,tak ada lagi,tak ada lagi,tak ada lagi,0.6553971767425537,1.3632118701934814,0.6376090049743652,1.3087711334228516
um,hm,hmm,hm,hm,0.4321575164794922,0.9168486595153807,0.5488002300262451,0.8917431831359863
um hm um,hm hm,hmm,um hm um,em,0.5473964214324951,0.936476230621338,0.8300812244415283,0.8835463523864746
kalau aku tahu pasal,kalau aku tahu pasal,kalau aku tahu pasal,kalau aku tahu pasal,kalau aku tahu pasal,0.9980602264404296,2.0270800590515137,1.3627734184265137,1.9341485500335691
pasal beraya ni aku tahu macam,pasal beraya ni aku tahu macam,pasal belaya ni aku tahu macam,pasal beraya ni aku tahu macam,pasal beraya ni aku tahu macam,1.3582806587219238,3.459073781967163,1.487717866897583,2.368194341659546
orang Islam la pasal tudung,orang Islam la pasal tudung,orang Islam lah pasal tudung,orang Islam la pasal tudung,orang Islam lah pasal tudung,1.2308051586151123,2.2603182792663574,1.0730786323547363,2.652348041534424
pakaian tudung dia lah,pakaian tudung dia lah,pakaian tudung dia lah,pakaian tudung dia lah,pakaian tudung dia lah,1.1375954151153564,2.2456610202789307,1.0687522888183594,2.814624071121216
um sebab,hm sebab,hmm sebab,um sebab,um sebab,0.6772327423095703,1.3904459476470947,0.641193151473999,1.344731330871582
[UNK] pada dua ribu tiga belas,ma pada dua ribu tiga belas,mah pada 2013,er pada dua ribu tiga belas,ma pada dua ribu tiga belas,1.3762915134429932,2.078679323196411,1.2913930416107178,2.5806164741516118
ah kebanyakkan wanita Melayu Malaysia pakai tudung,ah kebanyakkan wanita Melayu Malaysia pakai tudung,ah kebanyakan wanita Melayu Malaysia pakai tudung,ah kebanyakkan wanita Melayu Malaysia pakai tudung,ah kebanyakan wanita Melayu Malaysia pakai tudung,2.460716724395752,3.876742601394653,1.8344027996063232,3.729014158248901
kegunaan tudung ni,punan tudung ni,punan tudung ni,kegunaan tudung ni,kegunaan tudung ni,1.0416297912597656,2.053263664245605,1.086170673370361,2.400879144668579
tak biasa sebelum [UNK] Iran semasa sembilan belas tujuh puluh sembilan,tak biasa sebelum ribadisi Iran semasa sembilan belas tujuh puluh sembilan,kat biasa sebelum revalusi Iran semasa 1979,tak biasa sebelum Riva Dissi Iran semasa sembilan belas tujuh puluh sembilan,tak biasa sebelum revalusi Iran semasa sembilan belas tujuh puluh sembilan,3.259357452392578,4.4383721351623535,3.412198781967163,6.647243976593018
dan tempat tempat yang mempunyai wanita di tudung,dan tempat tempat yang mempunyai wanita di tudung,dan tempat-tempat yang mempunyai wanita ditudung,dan tempat tempat yang mempunyai wanita di tudung,dan tempat tempat yang mempunyai wanita di tudung,2.1900789737701416,4.515441656112671,3.0879130363464355,4.150670051574707
cenderung menjadi kawasan pendalaman,cenderung menjadi kawasan pendalaman,cenderung menjadi kawasan pendalaman,cenderung menjadi kawasan pendalaman,cenderung menjadi kawasan pendalaman,1.4928984642028809,4.020174264907837,1.504588603973389,3.040597677230835
penggunaan tudung semakin meningkat selepas tahun sembilan belas tujuh puluh an,penggunaan tudung semakin meningkat selepas tahun sembilan belas tujuh puluh an,pergunaan tudung semakin meningkat selepas tahun 1970an,penggunaan tudung semakin meningkat selepas tahun sembilan belas tujuh puluh an,penggunaan tudung semakin meningkat selepas tahun sembilan belas tujuh puluh an,3.237544298171997,4.110267639160156,3.047170877456665,6.761598110198975
ketika konservatisme,ketika konservatisme,ketika konservatisme,ketika konservatisme,ketika konservatisme,1.0309505462646484,2.112568616867065,1.008484125137329,1.992945432662964
agama di kalangan orang Melayu di Malaysia dan Singapura meningkat,agama di kalangan orang Melayu di Malaysia dan Singapura meningkat,agama di kalangan orang Melayu di Malaysia dan Singapura meningkat,agama di kalangan orang Melayu di Malaysia dan Singapura meningkat,agama di kalangan orang Melayu di Malaysia dan Singapura meningkat,3.1341302394866943,4.60500168800354,2.2279064655303955,4.377501487731934
beberapa ulama dan tokoh agama Kelantan pada sembilan belas enam puluh an,beberapa ulama dan tokoh agama Kelantan pada sembilan belas enam puluh an,beberapa ulama dan tokoh agama Kelantan pada sembilan belas enam puluhan,beberapa ulama dan tokoh agama Kelantan pada sembilan belas enam puluh an,beberapa ulama dan tokoh agama Kelantan pada sembilan belas enam puluh an,2.9101696014404297,6.289301872253418,3.016450881958008,6.459148645401001
percaya bahawa hijab bukan satu mandatori,percaya bahawa hijab bukan satu mandatori,percaya bahawa hijab bukan satu mandatory,percaya bahawa hijab bukan satu mandatori,percaya bahawa hijab bukan satu mandatori,1.930870056152344,2.928136110305786,2.113976001739502,3.105486392974853
menjelang dua ribu lima belas ulama Malaysia percaya pandangan sebelum ini tidak bercirikan Islam,menjelang dua ribu lima belas ulama Malaysia percaya pandangan sebelum ini tidak bercirikan Islam,menjelang 2015 ulama Malaysia percaya pandangan sebelum ini tidak bercirikan Islam,menjelang dua ribu lima belas ulama Malaysia percaya pandangan sebelum ini tidak bercirikan Islam,menjelang dua ribu lima belas ulama Malaysia percaya pandangan sebelum ini tidak bercirikan Islam,3.617788553237915,6.732210397720337,3.917896032333374,7.87394380569458
pada tahun sama Malaysia mempunyai,pada tahun sama Malaysia mempunyai,pada tahun sama Malaysia mempunyai,pada tahun sama Malaysia mempunyai,pada tahun sama Malaysia mempunyai,1.4876444339752195,2.927896976470948,1.4390347003936768,2.884529590606689
industri fesyen berkaitan tudung,industri fesyen berkaitan tudung,industri fashion berkaitan tudung,industri fesyen berkaitan tudung,industri fashion berkaitan tudung,1.590321063995361,2.6933960914611816,1.535088300704956,2.628681182861328
masyarakat Melayu Malaysia mempunyai,masyarakat Melayu Malaysia mempunyai,masyarakat Melayu Malaysia mempunyai,masyarakat Melayu Malaysia mempunyai,masyarakat Melayu Malaysia mempunyai,2.124710321426392,4.522706985473633,1.755282640457153,3.487154722213745
reaksi negatif terhadap wanita Muslim yang tidak memakai tudung,diaksi negatif terhadap wanita muslim yang tidak memakai tudung,yaksin negatif terhadap wanita muslim yang tidak memakan tudung,reaksi negatif terhadap wanita Muslim yang tidak memakai tudung,reaksi negatif terhadap wanita Muslim yang tidak memakai tudung,2.530254602432251,4.712899446487427,2.255442380905152,5.5194478034973145
ha so tu je lah pasal,ha so tu je lah pasal,ah so tu je lah pasal,ha so tu je lah pasal,ha so tu je lah pasal,1.2049906253814695,3.04154634475708,1.329662799835205,2.210442304611206
pasal tudung yang pasal budaya tudung yang aku tahu,pasal tudung yang pasal budaya tudung yang aku tahu,pasal tuduh yang pasal budaya tuduh yang aku tahu,pasal tudung yang pasal budaya tudung yang aku tahu,pasal tudung yang pasal budaya tudung yang aku tahu,2.206923007965088,3.886449813842773,2.673380851745605,3.616715669631958
selain daripada tu banyak lah lagi,selain daripada tu banyaklah lagi,selain daripada tu banyaklah lagi,selain daripada tu banyak lah lagi,selain daripada tu banyaklah lagi,1.3752903938293457,2.746882677078247,1.3515527248382568,2.6261420249938965
macam sukan,macam sukan,macam sukan,macam sukan,macam sukan,0.8938872814178467,2.1278319358825684,0.756181001663208,1.719806432723999
dia orang,dia orang,diorang,dia orang,dia orang,0.9902760982513428,1.4233283996582031,0.6940677165985107,1.6998507976531982
ha dia orang kebanyakkan tak pakai tudung yang macam India dia macam suka sari atas kepala dia,ha dia orang kebanyakkan tak pakai tudung yang macam India dia macam suka sari atas kepala dia,ah tu lah kebanyakan tak pakai tu yang macam injak dia macam suka sari atas kepala dia,ha dia orang kebanyakkan tak pakai tudung yang macam India dia macam suka sari atas kepala dia,ah dia orang kebanyakkan tak pakai tudung yang macam India dia macam suka sari atas kepala dia,3.0988035202026367,6.184945344924927,3.076838970184326,6.086818695068359
